date,replies,retweets,favorites
9/22/2014 19:08,169,783,906
9/22/2014 14:38,180,401,717
9/20/2014 19:14,316,484,824
9/20/2014 16:48,501,1614,1959
9/19/2014 19:23,274,873,1119
9/19/2014 19:05,158,1421,1846
9/19/2014 18:40,63,481,746
9/19/2014 18:16,64,541,764
9/19/2014 18:05,163,592,831
9/19/2014 16:51,197,1158,1604
9/19/2014 16:42,135,1380,1547
9/19/2014 16:39,94,442,858
9/19/2014 16:35,169,1988,2406
9/19/2014 16:33,195,2472,2628
9/19/2014 16:30,106,1471,1764
9/19/2014 16:26,115,605,973
9/19/2014 16:16,111,408,746
9/19/2014 16:07,87,489,746
9/19/2014 14:17,229,751,1487
9/19/2014 13:13,171,471,789
9/18/2014 23:02,188,372,651
9/18/2014 22:51,105,241,429
9/18/2014 21:13,217,344,610
9/18/2014 18:04,211,640,1027
9/18/2014 17:34,79,744,954
9/18/2014 15:26,227,813,1176
9/18/2014 13:58,198,398,788
9/17/2014 21:52,315,1117,1606
9/17/2014 20:24,251,503,986
9/17/2014 19:05,128,1089,1407
9/17/2014 18:00,153,471,969
9/17/2014 16:03,101,281,564
9/17/2014 14:33,128,440,766
9/16/2014 22:00,390,1641,1955
9/16/2014 20:05,114,312,584
9/16/2014 17:01,129,428,422
9/16/2014 16:11,202,482,812
9/16/2014 14:52,233,1341,1235
9/15/2014 21:09,379,1999,2297
9/15/2014 19:24,141,323,647
9/15/2014 17:55,123,372,776
9/15/2014 16:51,238,427,860
9/15/2014 14:51,123,336,704
9/13/2014 15:25,596,547,1004
9/12/2014 21:05,494,1040,1585
9/12/2014 19:44,171,611,1170
9/12/2014 19:00,266,389,724
9/12/2014 17:49,180,247,547
9/12/2014 16:19,419,791,1199
9/12/2014 16:15,100,392,788
9/12/2014 16:12,81,376,768
9/12/2014 16:08,54,266,639
9/12/2014 16:06,96,385,781
9/12/2014 16:03,51,199,566
9/12/2014 15:56,98,426,778
9/12/2014 15:49,44,231,556
9/12/2014 15:33,173,722,1129
9/12/2014 15:03,120,590,951
9/11/2014 21:42,427,533,839
9/11/2014 18:02,412,4256,5539
9/11/2014 15:07,770,8860,8742
9/11/2014 2:24,351,735,1073
9/11/2014 1:02,311,1053,1315
9/10/2014 21:21,315,958,1005
9/10/2014 17:38,193,1282,1176
9/10/2014 15:57,198,576,960
9/9/2014 22:34,286,404,767
9/9/2014 21:25,354,1146,1178
9/9/2014 19:46,227,1317,1360
9/9/2014 17:27,314,1226,1549
9/9/2014 16:04,196,797,989
9/8/2014 19:40,434,950,1409
9/8/2014 18:30,219,348,677
9/8/2014 16:47,111,441,801
9/8/2014 15:13,147,298,575
9/6/2014 17:32,567,937,1518
9/6/2014 15:10,426,987,1754
9/6/2014 13:59,174,394,813
9/5/2014 21:48,356,628,1160
9/5/2014 20:44,137,563,680
9/5/2014 19:41,447,1514,1827
9/5/2014 18:30,299,1251,1548
9/5/2014 15:24,264,328,723
9/4/2014 23:11,110,972,1712
9/4/2014 20:58,332,463,903
9/4/2014 19:58,155,375,723
9/4/2014 18:38,315,837,1124
9/4/2014 14:39,253,308,679
9/3/2014 21:42,124,417,528
9/3/2014 19:53,290,423,847
9/3/2014 18:52,252,450,784
9/3/2014 17:07,433,1215,1899
9/3/2014 15:03,600,8132,3577
9/2/2014 15:56,302,417,751
9/1/2014 18:49,306,465,939
9/1/2014 14:35,840,3647,6042
8/30/2014 21:52,585,1046,1723
8/30/2014 17:39,699,2268,2996
8/29/2014 17:56,389,446,936
8/29/2014 16:00,275,794,1071
8/28/2014 21:55,396,605,1202
8/28/2014 20:09,213,335,645
8/28/2014 19:19,413,2293,2602
8/28/2014 17:01,452,3778,2288
8/28/2014 15:55,142,250,557
8/27/2014 22:29,346,558,986
8/27/2014 20:37,172,259,624
8/27/2014 18:09,294,340,704
8/27/2014 16:29,131,291,617
8/27/2014 15:10,312,577,995
8/26/2014 21:23,982,11355,5228
8/26/2014 19:51,211,569,942
8/26/2014 17:57,194,1057,1040
8/26/2014 17:13,287,1521,2066
8/26/2014 16:46,190,792,1207
8/26/2014 16:37,202,803,1537
8/26/2014 16:32,139,427,777
8/26/2014 16:05,87,220,453
8/26/2014 15:22,85,197,476
8/25/2014 22:27,529,4930,3059
8/25/2014 21:10,251,399,806
8/25/2014 19:15,198,415,934
8/25/2014 17:57,234,274,625
8/24/2014 21:59,372,1634,2428
8/23/2014 21:49,675,775,1496
8/23/2014 18:57,269,373,705
8/23/2014 13:17,331,393,841
8/22/2014 20:43,386,424,855
8/22/2014 19:09,239,324,762
8/22/2014 17:23,238,5009,2802
8/22/2014 16:32,179,304,683
8/22/2014 15:04,206,320,641
8/21/2014 22:02,418,600,1040
8/21/2014 19:30,304,398,857
8/21/2014 18:25,188,229,623
8/21/2014 16:58,174,253,596
8/21/2014 15:03,391,611,1164
8/20/2014 22:06,462,608,1043
8/20/2014 20:33,309,395,803
8/20/2014 16:52,328,393,788
8/19/2014 21:14,394,381,814
8/19/2014 19:07,432,729,1212
8/19/2014 16:44,183,338,795
8/19/2014 15:45,232,792,996
8/18/2014 20:27,495,628,1062
8/16/2014 21:08,837,1181,1753
8/16/2014 14:15,408,842,1443
8/15/2014 20:16,536,1520,2155
8/15/2014 18:02,531,2103,2377
8/15/2014 16:21,206,261,721
8/15/2014 15:15,509,2009,2273
8/14/2014 16:50,583,1243,961
